id	pregunta	tipo	id_tema	created_at	updated_at	id_imagen	id	opcion	id_pregunta	esrespuesta	created_at	updated_at
129130	D041.\nResuelve la siguiente operación e indica la respuesta correcta.	4	82	NULL	NULL	NULL	227800	⁷⁄₃ x⁵y⁴ - ³⁄₅ x⁴y⁵ + ⁵⁄₅y⁶ + ⁵⁄₄x³ 	129130	0	NULL	NULL
129130	D041.\nResuelve la siguiente operación e indica la respuesta correcta.	4	82	NULL	NULL	NULL	227801	⁷⁄₃ x⁵y⁴ - ⁷⁄₅ x⁴y⁵ + ⁵⁄₅y⁶ + ⁵⁄₄x³\t	129130	0	NULL	NULL
129131	D041.\nResuelve la siguiente multiplicación.\n	4	82	NULL	NULL	NULL	227802	x⁸ + 8x⁵ + 7x³ + 56x	129131	0	NULL	NULL
129131	D041.\nResuelve la siguiente multiplicación.\n	4	82	NULL	NULL	NULL	227803	x¹⁵ + 8x⁵ + 7x³ + 56x	129131	0	NULL	NULL
129131	D041.\nResuelve la siguiente multiplicación.\n	4	82	NULL	NULL	NULL	227804	x⁸ + 8x⁶ + 7x³ + 56x\t	129131	1	NULL	NULL
129131	D041.\nResuelve la siguiente multiplicación.\n	4	82	NULL	NULL	NULL	227805	x¹⁵ + 8x⁶ + 7x³ + 56x\t	129131	0	NULL	NULL
129132	D041.\nResuelve la siguiente operación	4	82	NULL	NULL	NULL	227806	25x¹⁵ + 20x³ - 40x⁴y⁶ - 32y⁶	129132	0	NULL	NULL
129132	D041.\nResuelve la siguiente operación	4	82	NULL	NULL	NULL	227807	25x⁴ + 20x³ - 40x⁴y⁶ - 32y⁶\t	129132	0	NULL	NULL
129132	D041.\nResuelve la siguiente operación	4	82	NULL	NULL	NULL	227808	25x⁷ + 20x³ - 40x⁴y⁶ - 32y⁶\t	129132	1	NULL	NULL
129132	D041.\nResuelve la siguiente operación	4	82	NULL	NULL	NULL	227809	25x⁷ + 20x³ + 40x⁴y⁶ - 32y⁶\t	129132	0	NULL	NULL
129132	D041.\nResuelve la siguiente operación	4	82	NULL	NULL	NULL	227810	25x⁴ + 20x³ - 40x⁴y⁶ + 32y⁶\t	129132	0	NULL	NULL
129132	D041.\nResuelve la siguiente operación	4	82	NULL	NULL	NULL	227811	25x¹⁵ + 20x³ + 40x⁴y⁶ - 32y⁶\t	129132	0	NULL	NULL
129133	D041.\nRealiza la siguiente división polinomial e indica el cociente y el residuo 	4	82	NULL	NULL	NULL	227812	-10	129133	0	NULL	NULL
129133	D041.\nRealiza la siguiente división polinomial e indica el cociente y el residuo 	4	82	NULL	NULL	NULL	227813	-6	129133	0	NULL	NULL
129133	D041.\nRealiza la siguiente división polinomial e indica el cociente y el residuo 	4	82	NULL	NULL	NULL	227814	-4	129133	0	NULL	NULL
129133	D041.\nRealiza la siguiente división polinomial e indica el cociente y el residuo 	4	82	NULL	NULL	NULL	227815	x²+6x-16	129133	0	NULL	NULL
129133	D041.\nRealiza la siguiente división polinomial e indica el cociente y el residuo 	4	82	NULL	NULL	NULL	227816	x²-10x-16	129133	0	NULL	NULL
129133	D041.\nRealiza la siguiente división polinomial e indica el cociente y el residuo 	4	82	NULL	NULL	NULL	227817	-9	129133	1	NULL	NULL
129133	D041.\nRealiza la siguiente división polinomial e indica el cociente y el residuo 	4	82	NULL	NULL	NULL	227818	x²+10x+16	129133	0	NULL	NULL
129133	D041.\nRealiza la siguiente división polinomial e indica el cociente y el residuo 	4	82	NULL	NULL	NULL	227819	x²-4	129133	1	NULL	NULL
129134	D041.\nRealiza la siguiente división polinomial y selecciona el cociente y el residuo. 	4	82	NULL	NULL	NULL	227820	10	129134	1	NULL	NULL
129134	D041.\nRealiza la siguiente división polinomial y selecciona el cociente y el residuo. 	4	82	NULL	NULL	NULL	227821	11	129134	0	NULL	NULL
129134	D041.\nRealiza la siguiente división polinomial y selecciona el cociente y el residuo. 	4	82	NULL	NULL	NULL	227822	x²+4x-12	129134	1	NULL	NULL
129134	D041.\nRealiza la siguiente división polinomial y selecciona el cociente y el residuo. 	4	82	NULL	NULL	NULL	227823	x²-8x-12\t	129134	0	NULL	NULL
129134	D041.\nRealiza la siguiente división polinomial y selecciona el cociente y el residuo. 	4	82	NULL	NULL	NULL	227824	5	129134	0	NULL	NULL
129134	D041.\nRealiza la siguiente división polinomial y selecciona el cociente y el residuo. 	4	82	NULL	NULL	NULL	227825	7	129134	0	NULL	NULL
129134	D041.\nRealiza la siguiente división polinomial y selecciona el cociente y el residuo. 	4	82	NULL	NULL	NULL	227826	x²+8x+12	129134	0	NULL	NULL
129134	D041.\nRealiza la siguiente división polinomial y selecciona el cociente y el residuo. 	4	82	NULL	NULL	NULL	227827	x²-4	129134	0	NULL	NULL
129135	D041.\nResuelve el siguiente binomio al cuadrado.\n(x+8)²	4	82	NULL	NULL	NULL	227828	x²+8x+16	129135	0	NULL	NULL
129135	D041.\nResuelve el siguiente binomio al cuadrado.\n(x+8)²	4	82	NULL	NULL	NULL	227829	x²+16x+16	129135	0	NULL	NULL
129135	D041.\nResuelve el siguiente binomio al cuadrado.\n(x+8)²	4	82	NULL	NULL	NULL	227830	x²+2x+64	129135	0	NULL	NULL
129135	D041.\nResuelve el siguiente binomio al cuadrado.\n(x+8)²	4	82	NULL	NULL	NULL	227831	x²+8x+64	129135	0	NULL	NULL
129135	D041.\nResuelve el siguiente binomio al cuadrado.\n(x+8)²	4	82	NULL	NULL	NULL	227832	x²+16x+64	129135	1	NULL	NULL
129135	D041.\nResuelve el siguiente binomio al cuadrado.\n(x+8)²	4	82	NULL	NULL	NULL	227833	x²+2x+16	129135	0	NULL	NULL
129136	D041.\nResuelve el siguiente binomio con término común. 	4	82	NULL	NULL	NULL	227834	x²+29x+29	129136	0	NULL	NULL
129136	D041.\nResuelve el siguiente binomio con término común. 	4	82	NULL	NULL	NULL	227835	x²+507x+29	129136	0	NULL	NULL
129136	D041.\nResuelve el siguiente binomio con término común. 	4	82	NULL	NULL	NULL	227836	x²+29x+26	129136	0	NULL	NULL
129136	D041.\nResuelve el siguiente binomio con término común. 	4	82	NULL	NULL	NULL	227837	x²+507x+52	129136	0	NULL	NULL
129136	D041.\nResuelve el siguiente binomio con término común. 	4	82	NULL	NULL	NULL	227838	x²+29x+208	129136	1	NULL	NULL
129136	D041.\nResuelve el siguiente binomio con término común. 	4	82	NULL	NULL	NULL	227839	x²+29x-208\t	129136	0	NULL	NULL
129136	D041.\nResuelve el siguiente binomio con término común. 	4	82	NULL	NULL	NULL	227840	x²-29x+208\t	129136	0	NULL	NULL
129136	D041.\nResuelve el siguiente binomio con término común. 	4	82	NULL	NULL	NULL	227841	x²+3x+208\t	129136	0	NULL	NULL
129137	D041.\nResuelve la operación. 	4	167	NULL	NULL	NULL	227842	w²+225	129137	0	NULL	NULL
129137	D041.\nResuelve la operación. 	4	167	NULL	NULL	NULL	227843	225+w²	129137	0	NULL	NULL
129137	D041.\nResuelve la operación. 	4	167	NULL	NULL	NULL	227844	30-w²	129137	0	NULL	NULL
129137	D041.\nResuelve la operación. 	4	167	NULL	NULL	NULL	227845	w²-225	129137	1	NULL	NULL
129137	D041.\nResuelve la operación. 	4	167	NULL	NULL	NULL	227846	30+w²	129137	0	NULL	NULL
129137	D041.\nResuelve la operación. 	4	167	NULL	NULL	NULL	227847	225-w²	129137	0	NULL	NULL
129137	D041.\nResuelve la operación. 	4	167	NULL	NULL	NULL	227848	w²+30	129137	0	NULL	NULL
129137	D041.\nResuelve la operación. 	4	167	NULL	NULL	NULL	227849	w²-30	129137	0	NULL	NULL
129152	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227962	z²-16	129152	0	NULL	NULL
129152	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227963	64-z²	129152	1	NULL	NULL
129152	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227964	z²-64	129152	0	NULL	NULL
129152	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227965	16+z²	129152	0	NULL	NULL
129152	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227966	z²+16	129152	0	NULL	NULL
129152	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227967	16-z²	129152	0	NULL	NULL
129152	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227968	64+z²	129152	0	NULL	NULL
129152	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227969	z²+64	129152	0	NULL	NULL
129153	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227970	x³+12x²+48x+64	129153	0	NULL	NULL
129153	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227971	x³+12x²-48x-64	129153	0	NULL	NULL
129153	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227972	x³-12x²+48x-64	129153	0	NULL	NULL
129153	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227973	x³-12x²-48x-64	129153	0	NULL	NULL
129153	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227974	x³-12x²+48x-64	129153	1	NULL	NULL
129153	D041.\nResuelve la siguiente operación	4	167	NULL	NULL	NULL	227975	x³+12x²-48x+64\t	129153	0	NULL	NULL
129154	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta.	4	79	NULL	NULL	NULL	227976	x=13 y=5\t	129154	0	NULL	NULL
129154	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta.	4	79	NULL	NULL	NULL	227977	x=10 y=11\t	129154	0	NULL	NULL
129154	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta.	4	79	NULL	NULL	NULL	227978	x=4  y=11\t	129154	0	NULL	NULL
129154	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta.	4	79	NULL	NULL	NULL	227979	x=16 y=6	129154	0	NULL	NULL
129154	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta.	4	79	NULL	NULL	NULL	227980	x=13 y=6	129154	0	NULL	NULL
129154	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta.	4	79	NULL	NULL	NULL	227981	x=11 y=-2	129154	0	NULL	NULL
129154	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta.	4	79	NULL	NULL	NULL	227982	x=11 y=6	129154	0	NULL	NULL
129154	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta.	4	79	NULL	NULL	NULL	227983	x=11 y=5	129154	1	NULL	NULL
129155	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	79	NULL	NULL	NULL	227984	x=-2 y=-3	129155	0	NULL	NULL
129155	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	79	NULL	NULL	NULL	227985	x=-0 y=-7	129155	0	NULL	NULL
129155	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	79	NULL	NULL	NULL	227986	x=-3 y=-2	129155	0	NULL	NULL
129155	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	79	NULL	NULL	NULL	227987	x=-5 y=-2	129155	0	NULL	NULL
129155	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	79	NULL	NULL	NULL	227988	x=-4 y=-8	129155	0	NULL	NULL
129155	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	79	NULL	NULL	NULL	227989	x=0 y=6	129155	0	NULL	NULL
129155	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	79	NULL	NULL	NULL	227990	x=-2 y=6	129155	1	NULL	NULL
129155	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	79	NULL	NULL	NULL	227991	x=-2 y=7	129155	0	NULL	NULL
129156	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	80	NULL	NULL	NULL	227992	x=1, y=-3, z=7	129156	0	NULL	NULL
129156	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	80	NULL	NULL	NULL	227993	x=5, y=-1, z=4	129156	1	NULL	NULL
129156	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	80	NULL	NULL	NULL	227994	x=5, y=4, z=5	129156	0	NULL	NULL
129156	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	80	NULL	NULL	NULL	227995	x=4, y=-5, z=-1	129156	0	NULL	NULL
129156	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	80	NULL	NULL	NULL	227996	x=-5, y=-4, z=4	129156	0	NULL	NULL
129156	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	80	NULL	NULL	NULL	227997	x=10, y=-3, z=4	129156	0	NULL	NULL
129156	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	80	NULL	NULL	NULL	227998	x=-1, y=4, z=5	129156	0	NULL	NULL
129156	D041.\nResuelve el siguiente sistema de ecuaciones y elige la respuesta correcta. 	4	80	NULL	NULL	NULL	227999	x=1, y=5, z=0	129156	0	NULL	NULL
129157	D001.\nResuelve. \n{a} + {b} * {c} - ( {b} - {n} * {c} ) + ( {a} * {c} ) / {c}	5	36	NULL	NULL	NULL	228000	{a} + {b} * {c} - ( {b} - {n} * {c} ) + ( {a} * {c} ) / {c} 	129157	1	NULL	NULL
129159	D001.\nResuelve: \n{a} + {b} * {c} - ( {b} - {n} * {c} ) + ( {a} * {c} ) / {c}	6	36	NULL	NULL	NULL	228002	{a} + {b} * {c} - {b} - {n} * {c} + {a}	129159	1	NULL	NULL
129159	D001.\nResuelve: \n{a} + {b} * {c} - ( {b} - {n} * {c} ) + ( {a} * {c} ) / {c}	6	36	NULL	NULL	NULL	228003	( {a} + {b} * {c} ) - {b} + {n} * {c} + {a} 	129159	0	NULL	NULL
129159	D001.\nResuelve: \n{a} + {b} * {c} - ( {b} - {n} * {c} ) + ( {a} * {c} ) / {c}	6	36	NULL	NULL	NULL	228004	{a} + {b} * {c} - {b} + {n} * {c} + {a} 	129159	0	NULL	NULL
129159	D001.\nResuelve: \n{a} + {b} * {c} - ( {b} - {n} * {c} ) + ( {a} * {c} ) / {c}	6	36	NULL	NULL	NULL	228005	( {a} + {b} * {c} - {b} + {n} * {c} + {a} * {c} ) / {c} 	129159	0	NULL	NULL
129160	D004.\nUna laptop tiene un precio de $ {a} . Un descuento del {n}  % . ¿Cuánto cuesta con el descuento aplicado? 	5	98	NULL	NULL	NULL	228006	{a} - ( ( {a} * {n} ) / 100 )	129160	1	NULL	NULL
129161	D034\n\nResuelve	3	196	NULL	NULL	NULL	228007	verdadero	129161	1	NULL	NULL
129162	D038\n\n22x²y+9xy-16²z+7z³ sumar 16x²y+7y²z+22z²	4	78	NULL	NULL	NULL	228008	38x²y+9xy+23y²z+22z²+7z³	129162	0	NULL	NULL
129162	D038\n\n22x²y+9xy-16²z+7z³ sumar 16x²y+7y²z+22z²	4	78	NULL	NULL	NULL	228009	38x²y+9xy+23y²z+29z³	129162	0	NULL	NULL
129162	D038\n\n22x²y+9xy-16²z+7z³ sumar 16x²y+7y²z+22z²	4	78	NULL	NULL	NULL	228010	38x²y+9xy-9y²z+22z²+7z³	129162	1	NULL	NULL
129162	D038\n\n22x²y+9xy-16²z+7z³ sumar 16x²y+7y²z+22z²	4	78	NULL	NULL	NULL	228011	38x²y+9xy-9y²z+29z³	129162	0	NULL	NULL
129162	D038\n\n22x²y+9xy-16²z+7z³ sumar 16x²y+7y²z+22z²	4	78	NULL	NULL	NULL	228012	38x²y+9xy-9y²z+29z²	129162	0	NULL	NULL
129162	D038\n\n22x²y+9xy-16²z+7z³ sumar 16x²y+7y²z+22z²	4	78	NULL	NULL	NULL	228013	38x²y+9xy+23y²z+29z²	129162	0	NULL	NULL
129163	D038\n\nResuelve.	4	91	NULL	NULL	NULL	228014	4x+4y-5/2	129163	0	NULL	NULL
129163	D038\n\nResuelve.	4	91	NULL	NULL	NULL	228015	3x+4y-5/2	129163	1	NULL	NULL
129163	D038\n\nResuelve.	4	91	NULL	NULL	NULL	228016	3x+4y	129163	0	NULL	NULL
129163	D038\n\nResuelve.	4	91	NULL	NULL	NULL	228017	4/x+6y-5/2	129163	0	NULL	NULL
129163	D038\n\nResuelve.	4	91	NULL	NULL	NULL	228018	3x+4/y	129163	0	NULL	NULL
129163	D038\n\nResuelve.	4	91	NULL	NULL	NULL	228019	3+4y-5x	129163	0	NULL	NULL
129163	D038\n\nResuelve.	4	91	NULL	NULL	NULL	228020	4+6y-5y/x	129163	0	NULL	NULL
129163	D038\n\nResuelve.	4	91	NULL	NULL	NULL	228021	3x+6y-5/2	129163	0	NULL	NULL
129842	D016.\nLa expresión x∈(-∞,1/4] es la solución de 5x+2≤x+3	3	192	NULL	NULL	NULL	228700	verdadero	129842	1	NULL	NULL
